-5.7900,0.4900,-8.5600,-0.0600,0.0300,0.0100
-5.9000,0.5100,-8.6400,-0.0600,0.0200,0.0100
-5.8000,0.5000,-8.5000,-0.0600,-0.0000,0.0000
-5.7800,0.4500,-8.5400,-0.0600,0.0300,0.0100
-5.9300,0.4700,-8.6200,-0.0500,0.0100,0.0000
-5.7700,0.5400,-8.5300,-0.0600,0.0200,0.0000
-5.8800,0.4500,-8.6600,-0.0800,0.0100,-0.0100
-5.8200,0.4800,-8.5200,-0.0800,0.0200,-0.0100
-5.8000,0.5200,-8.5000,-0.0800,0.0200,-0.0100
-5.9100,0.5000,-8.6000,-0.0600,0.0100,-0.0000
-5.7900,0.5100,-8.5400,-0.0600,0.0000,-0.0100
-5.9100,0.4700,-8.6400,-0.0700,0.0200,0.0100
-5.8900,0.4700,-8.5800,-0.0700,-0.0100,0.0000
-5.7600,0.5400,-8.5800,-0.0700,0.0100,0.0100
-5.8400,0.4900,-8.7100,-0.0600,0.0200,0.0100
-5.8400,0.5100,-8.4900,-0.0600,0.0100,0.0000
-5.9000,0.5000,-8.5200,-0.0600,0.0300,0.0100
-5.9000,0.4200,-8.6500,-0.0600,0.0000,0.0000
-5.8000,0.4400,-8.5700,-0.0600,0.0200,0.0100
-5.8900,0.4800,-8.5600,-0.0700,0.0100,0.0100
-5.8000,0.5000,-8.5800,-0.0600,0.0000,0.0000
-5.8000,0.4500,-8.4900,-0.0600,0.0300,0.0000
-5.9000,0.4900,-8.6500,-0.0600,0.0300,0.0000
-5.8800,0.4800,-8.5600,-0.0600,0.0200,-0.0100
-5.7700,0.5600,-8.5000,-0.0700,0.0100,-0.0100
-5.8700,0.4600,-8.5900,-0.0700,0.0200,-0.0100
-5.8300,0.5000,-8.6000,-0.0700,0.0300,-0.0000
-5.9100,0.5000,-8.6400,-0.0600,0.0100,0.0100
-5.8400,0.4100,-8.5000,-0.0500,0.0100,0.0000
-5.7900,0.4600,-8.5700,-0.0500,0.0500,0.0100
-5.9100,0.4900,-8.5800,-0.0600,0.0200,0.0100
-5.7400,0.5100,-8.6000,-0.0600,-0.0100,-0.0100
-5.7600,0.4900,-8.6500,-0.0600,0.0200,0.0100
-5.8700,0.4700,-8.5800,-0.0600,0.0300,0.0100
-5.8200,0.5500,-8.5700,-0.0600,0.0100,0.0000
-5.9100,0.4700,-8.6000,-0.0600,0.0000,0.0000
-5.7800,0.5100,-8.5000,-0.0700,0.0200,-0.0000
-5.9500,0.4600,-8.6000,-0.0700,0.0400,0.0000
-5.9100,0.4800,-8.6200,-0.0700,-0.0000,-0.0100
-5.7000,0.4200,-8.5300,-0.0700,-0.0000,-0.0100
-5.8400,0.4900,-8.6400,-0.0500,0.0500,0.0100
-5.9500,0.5000,-8.5700,-0.0400,0.0200,0.0000
-5.8900,0.4900,-8.6000,-0.0600,-0.0100,0.0000
-5.8100,0.4500,-8.6500,-0.0800,-0.0100,-0.0000
-5.7700,0.4800,-8.5800,-0.0700,0.0400,0.0100
-5.9600,0.4700,-8.6500,-0.0400,0.0200,0.0100
-5.8000,0.5100,-8.6000,-0.0300,-0.0200,0.0000
-5.7400,0.5300,-8.5700,-0.0600,0.0500,0.0100
-5.9000,0.5700,-8.6600,-0.1000,0.0200,0.0000
-5.8100,0.3800,-8.5900,-0.0900,-0.0100,-0.0100
-5.7900,0.5200,-8.5400,-0.0600,0.0200,-0.0000
-5.8300,0.5200,-8.5500,-0.0500,0.0300,0.0100
-5.8300,0.5200,-8.5300,-0.0700,0.0100,-0.0100
-5.8800,0.4600,-8.6000,-0.0900,-0.0000,-0.0100
-5.7800,0.4600,-8.5600,-0.0800,0.0300,-0.0000
-5.8400,0.4900,-8.6000,-0.0600,0.0500,0.0100
-5.9200,0.5100,-8.6500,-0.0400,0.0000,-0.0000
-5.7000,0.5300,-8.5500,-0.0600,-0.0100,-0.0000
-5.8700,0.5000,-8.4600,-0.0800,0.0400,0.0100
-5.8800,0.4800,-8.5600,-0.0700,0.0100,0.0100
-5.8700,0.5000,-8.5900,-0.0500,-0.0000,0.0100
-5.8300,0.4600,-8.6500,-0.0300,0.0200,0.0100
-5.8500,0.5100,-8.5400,-0.0500,0.0500,0.0100
-5.9600,0.5300,-8.6000,-0.0700,0.0400,0.0000
-5.8800,0.5100,-8.5700,-0.0800,-0.0100,-0.0200
-5.6900,0.4800,-8.6200,-0.0900,0.0200,-0.0100
-5.9400,0.4300,-8.6300,-0.0700,0.0300,0.0000
-5.8600,0.4500,-8.5400,-0.0400,0.0100,-0.0000
-5.8300,0.5200,-8.5300,-0.0500,-0.0100,0.0000
-5.8300,0.5700,-8.5700,-0.0600,0.0400,0.0100
-5.7800,0.4900,-8.5600,-0.0800,0.0300,-0.0000
-5.9100,0.4700,-8.6300,-0.0700,0.0100,-0.0000
-5.8100,0.4400,-8.4600,-0.0400,-0.0100,-0.0100
-5.8100,0.4500,-8.5100,-0.0500,0.0500,0.0200
-5.8800,0.5100,-8.7100,-0.0600,0.0100,0.0100
-5.8100,0.4800,-8.5900,-0.0800,-0.0200,-0.0000
-5.7800,0.4600,-8.6000,-0.0600,0.0100,0.0100
-4.8600,0.5100,-7.9800,0.0100,-0.1200,-0.0400
-3.7900,0.5700,-8.7000,-0.0400,1.6700,0.2900
-9.6500,0.6800,-9.1000,-0.1000,0.4000,-0.1100
-5.4200,0.2800,-8.5700,-0.0800,-0.6900,-0.1300
-3.8900,0.0800,-8.6100,0.0100,-0.0500,0.0300
-6.2800,0.2800,-8.3800,0.1700,0.7600,0.0800
-7.4700,0.8900,-8.9500,-0.1300,-0.3900,-0.1100
-4.3400,0.6400,-9.1500,-0.1300,-0.8400,-0.0600
-4.7000,0.4700,-8.8800,-0.1400,0.2700,0.0000
-6.3100,0.5500,-8.9400,-0.2500,0.5600,0.0600
-5.9000,0.3500,-8.6400,-0.0600,-0.0400,0.0400
-5.5600,0.3500,-8.5800,0.1100,-0.1000,0.0600
-5.5300,0.4100,-8.5400,0.0500,0.1900,0.0500
-6.0200,0.6900,-8.7300,0.0700,0.1400,0.1100
-5.9000,0.6900,-8.8200,0.0200,-0.3000,-0.0600
-5.2800,0.6200,-8.8500,-0.1500,-0.1400,-0.0700
-5.3200,0.5500,-8.8700,-0.2000,0.2500,0.0400
-5.9700,0.4300,-8.7500,-0.2000,0.1400,0.0100
-6.0300,0.2600,-8.6500,-0.1200,-0.1200,-0.0500
-5.2700,0.2800,-8.5700,-0.0100,-0.0200,0.0200
-5.6300,0.4000,-8.8000,0.1000,0.1600,0.0400
-6.1100,0.7700,-8.6000,0.0800,-0.0200,-0.0400
-5.5400,0.8000,-8.7400,-0.1100,-0.1200,-0.0600
-5.3700,0.5600,-8.8100,-0.2200,0.0800,-0.0500
-5.8700,0.4300,-8.7100,-0.2200,0.1400,-0.0300
-5.8500,0.2500,-8.6800,-0.1200,-0.0400,0.0200
-5.5300,0.2500,-8.6400,0.0200,-0.0700,0.0500
-5.6100,0.4800,-8.5800,0.0700,0.0400,0.0600
-5.8200,0.6300,-8.7700,0.0200,0.0200,0.0700
-5.6700,0.7000,-8.7400,-0.0200,-0.0600,0.0000
-5.4000,0.5600,-8.7400,-0.0800,0.0500,-0.0000
-5.7400,0.5000,-8.7800,-0.1400,0.1300,0.0100
-5.8300,0.4400,-8.6200,-0.1200,0.0100,-0.0300
-5.6500,0.4100,-8.6200,-0.1000,-0.0600,-0.0400
-5.5900,0.3100,-8.6700,-0.0700,-0.0300,-0.0100
-5.6700,0.4700,-8.7900,-0.0300,0.0100,-0.0000
-5.7500,0.5100,-8.8800,-0.0200,-0.0100,-0.0100
-5.5600,0.6000,-8.8000,-0.0400,0.0400,-0.0000
-8.2800,0.1100,-9.9500,-0.0900,-0.6700,-0.0500
-4.9200,0.2300,-6.4300,-0.1000,-1.8100,-0.3000
-3.4000,0.4900,-9.0100,-0.0100,0.1700,0.1900
-6.8700,0.4700,-8.8800,-0.0400,0.5700,0.0900
-7.1900,1.0700,-8.9300,-0.1400,-0.3600,-0.0200
-4.3100,0.3100,-9.1100,-0.1100,-0.5900,-0.0900
-4.7300,0.3500,-8.3400,-0.0400,0.8100,0.1500
-7.2200,0.4300,-8.3300,-0.0900,0.6600,0.1100
-6.5600,0.2100,-8.4000,0.0500,-0.4100,-0.0700
-5.2000,0.5100,-8.3300,0.0900,-0.4000,-0.0700
-5.5400,0.5100,-8.6000,-0.0600,0.1800,-0.0100
-6.0500,0.7300,-8.8000,-0.1800,0.1400,-0.0400
-6.0000,0.7100,-8.7500,-0.2500,-0.2800,-0.1000
-5.2600,0.2500,-8.5900,-0.2300,-0.0200,-0.0600
-5.6000,0.2900,-8.4700,-0.1000,0.4000,0.0900
-6.4200,0.3100,-8.4100,0.0700,0.1100,0.0300
-6.1500,0.5500,-8.5100,0.1300,-0.2300,-0.0400
-5.4300,0.7000,-8.6200,0.0300,-0.0500,0.0200
-5.6400,0.6900,-8.5900,-0.0600,0.1700,0.0600
-6.3300,0.7300,-8.7800,-0.1400,-0.0200,-0.0500
-5.7100,0.4500,-8.6300,-0.2100,-0.1200,-0.0000
-5.4700,0.3000,-8.5800,-0.1400,0.1000,0.0700
-6.1400,0.2900,-8.4700,-0.0100,0.1000,0.0500
-5.9900,0.3600,-8.6200,0.0500,-0.1000,0.0400
-5.6400,0.5000,-8.6700,0.0500,-0.0900,-0.0100
-5.5900,0.6800,-8.6000,-0.0200,0.1000,-0.0300
-5.9700,0.7000,-8.6100,-0.1400,0.1100,-0.0300
-5.9500,0.5100,-8.6600,-0.1700,-0.0100,-0.0800
-5.7400,0.4400,-8.5000,-0.1800,0.0200,-0.0600
-5.9400,0.3200,-8.5400,-0.1400,0.0500,0.0100
-5.9300,0.3500,-8.5600,-0.0200,-0.0700,0.0200
-5.7900,0.4800,-8.6900,0.0300,-0.0700,0.0100
-5.7500,0.6000,-8.7300,0.0300,0.0200,0.0500
-5.7500,0.6700,-8.6900,-0.0300,0.1000,0.0200
-6.0000,0.5700,-8.6600,-0.1000,0.0700,0.0000
-5.8400,0.4600,-8.5900,-0.1200,0.0400,0.0100
-5.8600,0.3600,-8.4500,-0.1000,0.0300,0.0100
-6.0000,0.4000,-8.5700,-0.0500,-0.0200,0.0200
-5.8300,0.4100,-8.6000,-0.0200,-0.0700,0.0000
-5.6100,0.5200,-8.7200,-0.0200,-0.0100,0.0000
-5.7800,0.6000,-8.6400,-0.0600,0.0700,-0.0000
-5.8400,0.4800,-8.6000,-0.1100,0.0900,-0.0200
-5.9500,0.4500,-8.5800,-0.1100,0.0500,-0.0300
-5.8300,0.4500,-8.4700,-0.0800,0.0400,-0.0100
-5.9400,0.4700,-8.4800,-0.0500,0.0200,0.0000
-5.9400,0.4700,-8.5500,-0.0300,-0.0500,0.0100
-5.8200,0.5400,-8.6300,-0.0400,-0.0400,0.0100
-5.7700,0.5200,-8.6400,-0.0700,0.0100,0.0100
-5.8500,0.4700,-8.7100,-0.0800,0.0600,0.0100
-5.8500,0.4600,-8.5900,-0.0700,0.0600,0.0100
-5.9700,0.4200,-8.5700,-0.0600,0.0400,0.0100
-5.9200,0.3900,-8.5700,-0.0300,0.0100,0.0100
-5.8300,0.4500,-8.6100,-0.0200,-0.0200,0.0200
-5.8200,0.5900,-8.6500,-0.0300,-0.0300,0.0100
-5.7500,0.5700,-8.6400,-0.0700,-0.0100,-0.0000
-5.7800,0.4900,-8.6100,-0.1100,0.0400,-0.0100
-5.8900,0.5000,-8.6600,-0.1100,0.0300,-0.0300
-5.7500,0.4500,-8.5800,-0.0800,0.0400,-0.0200
-5.9200,0.4500,-8.6600,-0.0500,0.0400,-0.0100
-5.8600,0.4400,-8.5300,-0.0500,-0.0100,-0.0000
-5.8000,0.5100,-8.6900,-0.0500,-0.0200,0.0100
-5.8000,0.4700,-8.6300,-0.0500,-0.0000,0.0100
-5.7100,0.5700,-8.5300,-0.0700,0.0200,0.0200
-5.8700,0.4800,-8.5300,-0.0800,0.0200,0.0000
-5.7700,0.4600,-8.6500,-0.0700,0.0300,-0.0000
-5.8300,0.4600,-8.5500,-0.0600,0.0500,0.0100
-5.8900,0.4700,-8.5900,-0.0300,0.0000,0.0100
-5.7900,0.5000,-8.5700,-0.0400,0.0100,0.0000
-5.8400,0.4900,-8.6100,-0.0700,0.0000,0.0100
-5.7700,0.4700,-8.5900,-0.0800,0.0300,-0.0000
-5.9200,0.5000,-8.6200,-0.0900,0.0200,-0.0100
-5.9100,0.4600,-8.5900,-0.0800,0.0200,-0.0100
-5.7900,0.4300,-8.6000,-0.0700,0.0200,-0.0200
-5.8700,0.4700,-8.5100,-0.0500,0.0400,0.0000
-5.8400,0.4400,-8.5600,-0.0500,0.0100,0.0100
-5.8500,0.5000,-8.6100,-0.0400,0.0100,0.0000
-5.8500,0.5200,-8.5700,-0.0600,0.0200,0.0200
-5.8100,0.5000,-8.6000,-0.0700,0.0300,0.0100
-5.8800,0.4800,-8.5300,-0.0800,0.0200,-0.0000
-5.8800,0.4900,-8.5700,-0.0800,0.0200,-0.0000
-5.8300,0.4500,-8.5600,-0.0700,0.0100,-0.0000
-5.9400,0.4800,-8.6300,-0.0500,0.0100,0.0000
-5.8300,0.4600,-8.6900,-0.0500,0.0100,0.0100
-5.8500,0.4800,-8.6700,-0.0500,0.0000,0.0100
-5.8600,0.4500,-8.6100,-0.0600,0.0100,0.0100
-5.8200,0.4900,-8.5000,-0.0600,0.0200,0.0000
-5.8400,0.4500,-8.5900,-0.0700,0.0300,-0.0100
-5.8600,0.5000,-8.5200,-0.0700,0.0200,-0.0200
-5.8500,0.5300,-8.6100,-0.0800,0.0100,-0.0200
-5.8200,0.4500,-8.6000,-0.0700,0.0000,-0.0100
-5.7900,0.4800,-8.5900,-0.0600,0.0100,0.0000
-5.8700,0.5800,-8.6200,-0.0600,0.0000,0.0100
-5.8500,0.4900,-8.6000,-0.0600,0.0000,0.0100
-5.8100,0.5000,-8.5300,-0.0500,0.0300,0.0100
-5.8500,0.4800,-8.6100,-0.0500,0.0300,0.0100
-5.8600,0.4900,-8.5700,-0.0500,0.0000,-0.0000
-5.7700,0.5000,-8.5900,-0.0600,0.0200,0.0000
-5.8700,0.5000,-8.6100,-0.0800,0.0300,0.0100
-5.8300,0.4900,-8.5800,-0.0700,0.0100,-0.0000
-5.8600,0.4700,-8.5700,-0.0700,0.0100,-0.0100
-5.8200,0.4300,-8.6400,-0.0600,0.0300,-0.0000
-5.8400,0.4400,-8.6600,-0.0600,0.0300,-0.0100
-5.9200,0.4500,-8.5300,-0.0600,0.0100,-0.0000
-5.7800,0.5000,-8.6200,-0.0500,0.0100,-0.0000
-5.8200,0.5700,-8.6300,-0.0600,0.0400,0.0100
-5.9500,0.5200,-8.7000,-0.0600,0.0200,0.0100
-5.7900,0.5000,-8.5000,-0.0700,0.0000,-0.0000
-5.8700,0.4800,-8.6000,-0.0700,0.0200,0.0000
-5.8700,0.5400,-8.6000,-0.0600,0.0300,0.0000
-5.8500,0.4900,-8.5700,-0.0600,0.0200,0.0000
-5.8900,0.4800,-8.5600,-0.0600,-0.0000,0.0000
-5.7700,0.4900,-8.5300,-0.0600,0.0200,0.0100
-5.8200,0.5100,-8.6000,-0.0600,0.0300,0.0100
-5.9800,0.4900,-8.5600,-0.0600,0.0000,0.0000
-5.8000,0.5100,-8.6200,-0.0700,-0.0100,-0.0000
-5.8500,0.4900,-8.6600,-0.0600,0.0300,0.0000
-5.8900,0.5500,-8.6100,-0.0600,0.0200,-0.0100
-5.8400,0.5500,-8.6000,-0.0700,0.0100,0.0000
-5.8800,0.4900,-8.7000,-0.0700,0.0000,-0.0100
-5.7300,0.5200,-8.5600,-0.0700,0.0200,-0.0000
-5.8900,0.5000,-8.6300,-0.0800,0.0200,0.0000
-5.7900,0.4600,-8.5900,-0.0700,0.0000,-0.0000
-5.8800,0.4500,-8.6500,-0.0500,0.0100,0.0000
-5.8500,0.4900,-8.5700,-0.0300,0.0200,0.0100
-5.8500,0.5900,-8.5600,-0.0500,0.0200,-0.0000
-5.9100,0.5400,-8.5700,-0.1000,0.0100,-0.0100
-5.7800,0.4800,-8.5300,-0.1100,-0.0000,-0.0000
-5.8600,0.4100,-8.5400,-0.0600,0.0200,0.0000
-5.9100,0.4700,-8.4800,-0.0200,0.0300,0.0300
-5.8200,0.5300,-8.5600,-0.0200,0.0200,0.0100
-5.8500,0.5500,-8.6100,-0.0500,0.0200,0.0000
-5.8600,0.5600,-8.6000,-0.0800,0.0300,-0.0000
-5.8900,0.4800,-8.4800,-0.0800,0.0100,-0.0100
-5.8100,0.4400,-8.5500,-0.0600,0.0300,-0.0000
-5.8000,0.4900,-8.5400,-0.0600,0.0300,-0.0000
-5.9200,0.4900,-8.6000,-0.0700,0.0200,0.0000
-5.8600,0.4900,-8.6500,-0.0700,-0.0000,-0.0000
-5.7000,0.4400,-8.6400,-0.0600,0.0100,0.0000
-5.8000,0.4800,-8.5600,-0.0300,0.0400,0.0100
-5.8400,0.5200,-8.5100,-0.0400,0.0400,0.0100
-5.8200,0.5300,-8.6200,-0.0800,0.0000,0.0000
-5.7800,0.4300,-8.6200,-0.0800,0.0200,0.0000
-5.7600,0.4600,-8.6000,-0.0600,0.0300,0.0000
-5.9200,0.4900,-8.6000,-0.0500,0.0200,0.0100
-5.8800,0.4500,-8.6400,-0.0600,-0.0300,-0.0100
-5.7300,0.5600,-8.5800,-0.0700,0.0200,-0.0100
-5.8400,0.4900,-8.5900,-0.0700,0.0400,0.0100
-5.9400,0.5200,-8.6100,-0.0700,0.0100,-0.0100
-5.8500,0.4400,-8.5400,-0.0800,-0.0100,-0.0100
-5.7900,0.4600,-8.5100,-0.0500,0.0200,0.0100
-5.8200,0.4500,-8.4600,-0.0300,0.0400,0.0100
-5.9500,0.6200,-8.5700,-0.0500,0.0100,0.0100
-5.8500,0.4900,-8.6200,-0.1000,-0.0300,-0.0100
-5.6900,0.5100,-8.5500,-0.0900,0.0200,-0.0000
-5.9500,0.4600,-8.5800,-0.0500,0.0300,0.0100
-2.8300,0.9200,-7.7700,-0.1000,1.3700,0.1200
-9.5600,0.7600,-8.9500,-0.1600,1.2600,0.2400
-6.6200,0.4700,-8.3200,-0.2100,-0.5900,-0.2400
-4.2600,0.3300,-8.6500,-0.0900,-0.3500,-0.0400
-4.9600,-0.1600,-8.2000,0.1400,0.7300,0.0900
-7.6400,0.9200,-8.4500,-0.0600,0.1000,0.0000
-5.7400,0.7100,-9.1100,-0.1200,-0.9400,-0.0800
-4.1700,0.5300,-8.8600,-0.1200,-0.1900,-0.0400
-5.7400,0.5600,-8.8700,-0.2100,0.5800,0.0500
-6.3400,0.5500,-8.8500,-0.1800,0.2200,0.0900
-5.8200,0.3200,-8.4900,-0.0000,-0.2200,-0.0700
-5.4800,0.3700,-8.4500,0.0100,0.0300,0.0400
-5.7200,0.4500,-8.5500,0.0600,0.2800,0.1100
-6.1500,0.7400,-8.6900,0.0400,-0.1700,-0.0300
-5.5400,0.7400,-8.8400,-0.1000,-0.2800,-0.0800
-5.2000,0.4700,-8.7700,-0.2000,0.1300,0.0100
-5.6400,0.4100,-8.7700,-0.1800,0.2400,0.0300
-6.2200,0.3600,-8.6600,-0.0900,-0.0400,-0.0100
-5.5600,0.3000,-8.6300,-0.0400,-0.1000,-0.0100
-5.2400,0.3200,-8.6200,0.0300,0.1200,0.0400
-6.1000,0.6000,-8.6800,0.0800,0.0900,-0.0100
-5.7700,0.7800,-8.7500,-0.0400,-0.0900,-0.0600
-5.4700,0.7500,-8.8400,-0.1700,0.0000,-0.0500
-5.6200,0.4900,-8.7100,-0.2100,0.1200,-0.0400
-5.8500,0.3400,-8.7100,-0.1600,0.0500,0.0000
-5.8200,0.2800,-8.6100,-0.0200,-0.0900,0.0400
-5.4200,0.4600,-8.5800,0.0600,0.0000,0.0500
-5.6900,0.5500,-8.7400,0.0300,0.0500,0.0700
-5.7400,0.6000,-8.8000,0.0000,-0.0200,0.0300
-5.6000,0.6000,-8.7100,-0.0600,0.0100,-0.0200
-5.6800,0.5300,-8.8400,-0.1400,0.1100,0.0000
-5.7700,0.4900,-8.6000,-0.1500,0.0200,-0.0200
-5.8000,0.3400,-8.7200,-0.1000,-0.0200,-0.0200
-5.7000,0.3900,-8.7400,-0.0600,-0.0500,-0.0100
-5.6000,0.4700,-8.7200,-0.0200,0.0000,0.0100
-5.7800,0.5700,-8.7900,-0.0200,-0.0000,-0.0100
-5.5900,0.5700,-8.8000,-0.0500,0.0400,-0.0100
-7.6800,0.4500,-9.1100,-0.1300,0.3600,0.0400
-5.6000,0.3000,-7.2200,-0.1500,-1.8000,-0.3600
-2.1200,0.4700,-8.0300,0.0400,-0.3500,0.1500
-6.1200,0.3000,-8.7500,-0.0000,0.6900,0.0700
-7.9300,1.2300,-8.8600,-0.0700,0.1200,0.0400
-5.1200,0.4900,-9.0100,-0.1100,-0.7400,-0.1600
-3.8300,0.2200,-8.3100,0.0700,0.3800,0.1700
-7.0000,0.4000,-8.3400,-0.0600,1.0200,0.1400
-7.1700,0.2800,-8.5700,0.0000,-0.1400,-0.0000
-5.2400,0.4800,-8.3300,0.1800,-0.5400,-0.0500
-5.3300,0.4100,-8.5900,0.0400,0.0400,-0.0300
-6.0300,0.7300,-8.8100,-0.1000,0.2500,-0.0100
-6.1700,0.8900,-8.7200,-0.2600,-0.1900,-0.0500
-5.5500,0.2900,-8.6700,-0.2800,-0.1900,-0.1100
-5.4300,0.2300,-8.4900,-0.1700,0.3700,0.0300
-6.3100,0.3600,-8.4000,-0.0200,0.3000,0.0800
-6.4600,0.4300,-8.4400,0.1500,-0.2100,-0.0500
-5.5900,0.6400,-8.4500,0.1000,-0.1700,-0.0000
-5.4600,0.7100,-8.6400,-0.0200,0.1500,0.0700
-6.1900,0.7200,-8.6600,-0.0900,0.0700,-0.0300
-5.9700,0.5800,-8.6600,-0.2200,-0.1300,-0.0400
-5.4700,0.2600,-8.5700,-0.2000,0.0300,0.0700
-5.9400,0.1600,-8.5300,-0.0400,0.1800,0.0600
-6.4500,0.4100,-8.5100,0.0600,-0.0500,0.0600
-5.6800,0.5400,-8.5700,0.0700,-0.1800,0.0100
-5.5900,0.5900,-8.6300,0.0300,0.0500,-0.0300
-5.8800,0.7600,-8.6300,-0.1000,0.1400,-0.0100
-6.0100,0.5600,-8.5900,-0.1800,0.0100,-0.0700
-5.7500,0.3300,-8.5800,-0.1700,0.0000,-0.0700
-5.8000,0.3700,-8.3900,-0.1400,0.0800,-0.0100
-6.1300,0.3200,-8.5900,-0.0500,0.0200,0.0200
-5.9400,0.5000,-8.5400,0.0300,-0.1500,-0.0000
-5.6800,0.6200,-8.7200,0.0100,-0.0300,0.0200
-5.7600,0.6100,-8.8200,-0.0300,0.0900,0.0300
-5.9000,0.6400,-8.6700,-0.0800,0.1000,0.0100
-5.9200,0.4900,-8.5500,-0.1200,0.0200,0.0000
-5.7400,0.3300,-8.4400,-0.0900,0.0400,0.0200
-5.9200,0.3900,-8.4300,-0.0400,0.0400,0.0300
-5.9900,0.4400,-8.5000,-0.0000,-0.0800,0.0200
-5.7000,0.5200,-8.6100,-0.0200,-0.0700,-0.0000
-5.7700,0.5800,-8.6600,-0.0600,0.0600,-0.0000
-5.8100,0.5500,-8.5600,-0.1100,0.0800,-0.0100
-5.9700,0.4500,-8.5800,-0.1200,0.0800,-0.0400
-5.9400,0.4100,-8.5300,-0.0900,0.0400,-0.0300
-5.8300,0.4200,-8.4700,-0.0700,0.0500,-0.0000
-5.9900,0.4400,-8.5200,-0.0400,-0.0200,0.0000
-5.7900,0.5200,-8.5400,-0.0200,-0.0800,-0.0000
-5.7300,0.5900,-8.6200,-0.0500,0.0100,0.0200
-5.9300,0.5700,-8.6300,-0.0800,0.0700,0.0200
-5.8800,0.4900,-8.5700,-0.1000,0.0400,0.0100
-5.9000,0.4100,-8.5500,-0.0700,0.0300,0.0100
-5.9000,0.3700,-8.5400,-0.0200,0.0500,0.0200
-6.0100,0.4700,-8.5000,-0.0200,0.0100,0.0200
-5.8900,0.5800,-8.6800,-0.0300,-0.0800,0.0100
-5.7200,0.5300,-8.6000,-0.0600,-0.0200,0.0000
-5.8700,0.5300,-8.6800,-0.0900,0.0500,0.0100
-5.8600,0.5200,-8.5500,-0.1000,0.0300,-0.0200
-5.8400,0.4900,-8.5100,-0.1000,0.0300,-0.0400
-5.8500,0.4100,-8.5200,-0.1000,0.0500,-0.0200
-5.9800,0.4100,-8.6000,-0.0600,0.0100,-0.0200
-5.9200,0.5200,-8.5700,-0.0400,-0.0400,-0.0000
-5.7800,0.4600,-8.6200,-0.0500,-0.0300,0.0100
-5.8100,0.5100,-8.6400,-0.0500,0.0200,0.0300
-5.8500,0.5500,-8.6700,-0.0700,0.0300,0.0300
-5.8900,0.4900,-8.5100,-0.0700,0.0200,0.0100
-5.8100,0.4800,-8.5200,-0.0600,0.0400,0.0000
-5.9100,0.3900,-8.5700,-0.0600,0.0400,-0.0000
-5.8200,0.4800,-8.5500,-0.0600,-0.0100,-0.0100
-5.8500,0.4400,-8.6400,-0.0600,-0.0100,0.0000
-5.8200,0.4800,-8.5500,-0.0700,-0.0100,0.0100
-5.7700,0.4600,-8.5700,-0.0600,0.0200,0.0200
-5.8800,0.5100,-8.5900,-0.0600,0.0500,0.0000
-5.9000,0.5400,-8.4900,-0.0700,0.0300,-0.0200
-5.8400,0.5100,-8.6100,-0.0800,0.0300,-0.0200
-5.8800,0.4600,-8.5800,-0.0600,0.0300,-0.0200
-5.8800,0.5000,-8.6100,-0.0600,0.0400,-0.0000
-5.9000,0.4900,-8.5800,-0.0700,-0.0000,0.0000
-5.8700,0.4600,-8.5400,-0.0600,-0.0100,0.0100
-5.8100,0.4300,-8.5200,-0.0600,0.0200,0.0300
-5.9300,0.5500,-8.6100,-0.0400,0.0200,0.0300
-5.8500,0.5200,-8.5000,-0.0400,0.0000,0.0000
-5.7900,0.5000,-8.5400,-0.0500,0.0300,0.0100
-5.8600,0.4300,-8.5300,-0.0600,0.0400,0.0000
-5.8900,0.4900,-8.5200,-0.0700,0.0300,0.0000
-6.0000,0.4600,-8.6100,-0.0800,0.0000,0.0000
-5.8600,0.4900,-8.5100,-0.0800,-0.0200,-0.0100
-5.7900,0.4900,-8.5500,-0.0700,0.0200,0.0000
-5.9600,0.4500,-8.6500,-0.0500,-0.0100,-0.0100
-5.7400,0.5500,-8.5900,-0.0500,0.0100,-0.0100
-5.9300,0.5100,-8.6200,-0.0600,0.0500,-0.0100
-5.8200,0.5500,-8.6100,-0.0700,0.0100,-0.0100
-5.9100,0.4800,-8.5800,-0.0800,0.0500,0.0000
-6.0100,0.4500,-8.6200,-0.0900,-0.0100,-0.0000
-5.8000,0.4800,-8.4600,-0.0700,-0.0200,0.0100
-5.8200,0.4000,-8.7600,-0.0500,0.0100,0.0200
-5.9000,0.5100,-8.5400,-0.0400,0.0100,0.0200
-5.8100,0.4900,-8.6000,-0.0500,0.0100,0.0200
-5.8400,0.5000,-8.6300,-0.0500,0.0200,0.0000
-5.7700,0.4600,-8.5400,-0.0600,0.0800,0.0100
-5.9800,0.5100,-8.5600,-0.0800,0.0300,0.0000
-5.8900,0.4600,-8.5500,-0.0700,-0.0100,-0.0200
-5.8000,0.5000,-8.5600,-0.0900,0.0100,-0.0100
-5.8600,0.4900,-8.6100,-0.0800,0.0100,0.0000
-5.9200,0.4700,-8.5600,-0.0600,0.0100,-0.0100
-5.8200,0.5200,-8.5800,-0.0700,-0.0000,-0.0000
-5.7800,0.4400,-8.5600,-0.0600,0.0400,0.0100
-5.8100,0.5000,-8.5900,-0.0400,0.0600,0.0000
-5.9800,0.5600,-8.6200,-0.0600,0.0300,0.0200
-5.8400,0.4500,-8.6300,-0.0600,-0.0100,-0.0000
